please,guaranteed,purchase,interested,store,account,customer,bank,sms,club,message,call,nationwide,cost,card,mail,apple,charges,update,today,Number of words,Number of Upper Case Words,Conatins Special Character,Noun,Pronoun,Adjective,Verb,Adverb,Preposition,Conjunction,Size,Number of Digits,Number of Alphabets,Number of Space,Number of Upper case letters,Number of Mathematical symbols,Number of punctuation symbols,Misspelled score,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,SMOGIndex,Phone Number,Email Id,URL present,Self Answering Type msg,Emotions present,Greeting tokens present,Contains visual morphemes,age_of_domain,is_atrate_present,is_hypen_present,number_of_dots,length_of_url,special_symbols_count_in_url,ssl_certifiacte_type,source_code_form_domain_match,apk_download_detection,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,3,2,0,1,1,1,1,72,0,56,15,2,0,1,12.5,2.45,3.055,2.9294695,105.995,6.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,5,0,1,1,0,0,0,126,0,90,19,28,0,16,20,2.998947368,10.38052632,10.49389653,107.4026316,7.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,26,0,20,2,1,0,3,33.33,3.67,4.12,6.201631,75.875,11.6,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,1,0,2,0,0,38,0,26,9,1,0,3,40,-3.43,-4.184,-3.4719194,137.465,4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,8,0,1,1,0,0,1,134,25,80,24,15,0,4,24,3.680740741,10.38666667,5.969458037,116.7633333,12.28148148,8.477225575,0,0,0,1,0,0,1,16,1,1,6,60,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,25,0,23,2,1,0,0,0,9.18,16.18,19.415627,34.59,14.53333333,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,0,0,1,0,27,0,22,5,1,0,0,0,2.483333333,-1.16,0.827436333,87.945,9.066666667,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,8,1,3,2,1,6,1,159,3,122,31,2,1,2,15.62,10.86787879,13.05363636,5.752951939,75.92181818,15.62424242,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,4,2,1,1,1,1,2,103,0,80,19,3,0,2,10,4.79,6.697272727,4.235596,99.905,10.61818182,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,7,0,5,1,0,4,1,166,10,124,30,6,0,1,16.13,11.27125,14.293125,7.896469563,71.24875,17.8,13.95445115,0,0,0,0,0,0,1,13,1,1,5,58,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,12,1,9,1,0,0,1,50,-3.01,3.12,-1.195189,120.205,0.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,25,0,20,4,1,0,1,40,0.52,-0.09,1.801144,100.24,10,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,3,1,3,0,0,1,0,62,0,47,11,2,0,4,25,3.84,3.0175,4.76300575,88.905,8.133333333,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,0,1,0,33,0,26,5,2,0,2,0,-2.745714286,-0.435714286,1.811888286,127.2157143,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,23,0,20,2,1,0,1,33.33,6.62,4.12,6.201631,54.725,11.6,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,5,0,0,1,0,0,0,52,0,40,10,1,0,2,18.18,4.790909091,1.197272727,2.890719636,80.30636364,8.036363636,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,3,0,4,2,5,2,1,159,12,115,28,25,0,4,10.34,8.740689655,13.69655172,8.928637276,84.04827586,12.97931034,8.477225575,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,1,4,2,2,1,1,3,1,104,0,76,19,5,0,9,15,4.01,6.468,5.0632658,101.935,8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,5,0,4,0,2,0,4,1,0,151,19,105,24,28,1,1,20,6.74,13.70111111,10.10713096,94.83,12.28148148,8.477225575,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,7,0,7,2,2,4,2,149,1,110,34,1,2,2,17.14,10.51030303,10.91272727,3.080292394,78.48545455,14.41212121,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,1,0,1,81,1,67,13,1,0,0,0,8.412857143,8.447142857,10.64509514,59.68214286,11.31428571,10.74596669,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,18,0,4,0,1,1,0,144,0,111,24,3,1,6,80,11.76571429,11.24178571,6.45191675,60.57928571,12.62857143,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,2,0,51,0,39,9,4,0,3,10,2.47,1.939,4.1718869,95.165,4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,3,0,6,1,5,3,0,1,1,180,35,108,28,16,2,6,13.79,6.934545455,15.48,8.781966091,104.1218182,14.41212121,8.477225575,0,0,0,1,0,1,0,19,1,1,7,73,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,0,4,1,6,0,0,111,0,79,23,3,0,9,20.83,7.045,6.07375,2.320902208,87.3,9.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,5,2,5,3,4,1,1,131,1,97,28,3,0,5,13.79,7.919354839,8.959677419,1.832683677,93.49903226,14.98064516,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,6,2,3,2,1,1,1,203,27,132,32,30,4,7,36.36,8.726486486,17.56486486,8.984837378,98.39891892,15.88108108,8.477225575,0,0,0,1,0,1,1,30,1,1,8,43,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,3,0,0,0,1,1,0,114,0,91,20,14,0,3,9.52,8.474444444,11.38166667,12.28137161,66.365,11.64444444,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,2,1,0,0,1,0,42,0,34,7,1,0,1,0,0.805,2.5875,5.49015275,103.54,8.2,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,4,0,4,1,0,1,1,3,0,158,18,111,26,25,1,1,18.52,8.333793103,14.02137931,9.334144241,86.96551724,12.97931034,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,4,1,1,0,0,1,1,147,8,106,28,17,0,5,6.9,5.07862069,11.58517241,6.292842,110.3034483,11.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,2,1,0,1,0,37,0,31,6,1,0,0,0,2.311428571,2.928571429,6.011781857,90.95857143,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,1,0,1,1,1,1,0,61,0,49,10,7,0,2,0,1.572727273,5.050909091,7.701506818,103.3790909,4.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,4,2,0,0,1,3,0,66,0,49,14,1,0,2,13.33,3.355714286,2.055,2.665297357,95.93928571,5.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,2,2,3,4,1,3,0,93,0,70,20,2,0,3,4.76,4.253636364,4.556363636,1.562936455,103.7504545,8.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,7,3,0,2,2,2,2,135,0,100,28,6,0,6,3.45,7.91,9.27,2.812456667,91.785,14.66666667,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,3,2,0,3,3,0,0,85,0,63,14,3,0,8,6.67,2.84,4.524705882,4.248803824,104.98,6.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,8,2,1,0,2,1,0,78,2,54,19,2,0,3,5,2.152380952,1.63,-1.530119429,117.0342857,8.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,1,1,0,33,0,27,6,1,0,0,0,0.625714286,0.237142857,2.651867,103.0442857,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,3,1,0,2,1,3,1,90,0,70,18,2,0,2,0,2.998947368,5.422631579,4.304579684,107.4026316,7.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,8,2,5,0,2,1,3,141,1,108,28,2,0,4,13.79,10.58387097,10.63096774,3.919082419,74.39580645,14.98064516,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,1,0,0,33,0,27,5,1,0,1,16.67,0.516666667,2.765,5.727312167,102.045,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,1,0,0,0,0,32,0,25,5,1,0,2,16.67,2.311428571,-1.108571429,0.971909571,90.95857143,8.514285714,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,0,2,0,1,0,3,100,-15.2,-11.51,-33.628382,205.82,0.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,4,0,0,0,2,6,0,136,0,113,22,2,0,1,13.04,11.33652174,13.21043478,11.80075613,54.75086957,10.93913043,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,1,0,0,17,0,13,2,2,0,2,0,-2.23,-4.1225,-4.08810825,118.175,1.6,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,1,3,6,0,4,3,4,2,132,0,98,29,3,0,3,6.67,7.58375,8.994375,1.281637188,97.68625,12.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,5,6,2,2,2,4,1,154,0,116,32,6,0,6,0,9.08,11.62636364,3.971178909,88.74,13.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,1,0,0,0,31,0,24,5,1,0,2,16.67,0.516666667,0.41,2.787386667,102.045,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,2,0,2,1,1,0,51,0,42,8,1,0,1,0,6.275555556,5.05,8.351025111,66.1,12.48888889,10.74596669,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,18,0,13,3,1,0,2,50,-2.23,-4.1225,-4.08810825,118.175,1.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,5,3,4,3,3,1,0,172,0,135,33,3,0,4,0,13.63470588,14.27147059,6.675449088,57.86617647,15.95294118,10.74596669,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,2,0,3,0,0,2,1,1,0,125,13,86,20,15,0,6,19.05,4.666956522,10.34347826,8.221716391,102.5682609,12.67826087,10.74596669,0,0,0,1,0,0,1,11,1,1,9,54,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,1,0,2,2,1,1,76,0,60,14,2,0,2,0,3.633333333,4.91,5.746114667,95.73,8.666666667,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,5,3,1,0,1,2,0,78,0,54,13,2,0,11,35.71,4.228235294,2.031176471,1.135941529,95.02705882,6.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,6,1,3,2,0,2,1,112,0,88,21,4,0,3,4.55,7.471818182,8.41,6.373723636,80.67772727,14.25454545,12.48683298,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,0,0,1,0,2,0,58,0,44,11,2,0,3,16.67,-0.093333333,1.84,3.293043,117.105,4.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,4,6,3,6,2,2,3,150,0,112,32,3,0,6,3.03,9.594444444,11.22333333,1.670196889,90.395,15.51111111,8.477225575,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,3,1,1,1,2,0,45,0,34,9,2,0,2,0,-1.645454545,-1.371818182,-0.316471818,126.4518182,4.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,8,2,2,2,1,1,2,154,0,123,28,3,0,3,3.45,11.05666667,12.881,7.320342433,69.225,13.33333333,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,4,0,5,1,3,1,1,0,1,154,2,116,27,20,1,8,25,7.926896552,12.23482759,7.103855931,89.88275862,12.97931034,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,1,0,34,0,28,4,5,1,1,40,5.24,8.388,12.3848758,66.4,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,7,0,4,0,1,0,2,1,0,122,23,75,23,29,0,1,16.67,1.145,9.8025,6.97578425,129.6,11.26666667,8.477225575,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,26,0,19,4,1,0,2,20,-1.45,-3.515,-2.112489167,116.145,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,2,1,0,19,0,14,4,1,0,1,20,-6.56,-5.742,-5.2546772,151,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,1,0,0,26,0,19,5,3,0,2,0,-4.431428571,-5.145714286,-4.067962714,139.3014286,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,5,0,3,0,0,1,0,64,0,53,9,1,0,1,10,6.01,8.533,12.4036783,69.785,8,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,4,0,0,1,3,7,1,147,0,116,26,13,1,4,3.7,8.815714286,12.25107143,7.711884821,81.72928571,12.62857143,8.477225575,0,0,0,0,0,1,1,81,1,1,9,25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,9,1,12,0,1,1,0,179,0,135,33,3,0,11,23.53,13.28764706,14.27147059,6.675449088,60.35441176,18.30588235,13.95445115,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,0,1,0,2,0,56,0,48,8,1,0,0,11.11,3.653333333,8.19,12.27092578,84.9,8.044444444,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,3,4,4,2,3,4,1,148,0,111,32,5,0,5,9.09,10.15272727,10.91272727,3.080292394,81.04909091,13.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,1,0,0,2,2,1,90,0,69,15,4,0,5,18.75,3.885555556,5.625,5.094887056,99.265,7.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,3,2,2,3,1,5,0,110,0,85,21,3,0,4,9.09,5.693043478,7.476521739,4.642676652,95.21173913,9.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,1,14,13,3,14,2,6,3,458,0,350,94,7,0,12,0,33.38571429,42.18538462,6.488872593,17.78428571,38.5978022,15.24744871,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,1,0,0,36,0,30,5,1,0,1,16.67,0.516666667,5.12,8.667237667,102.045,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,28,0,19,2,1,0,5,66.67,-4.2,-1.032,0.6251738,134.08,2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,0,1,0,1,0,33,0,25,6,1,0,2,0,-2.145,-2.71125,-1.124679625,124.69,3.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,2,2,1,2,0,0,1,51,0,38,10,1,0,3,9.09,0.5,0.340909091,1.821655818,111.07,4.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,5,3,2,2,0,157,0,127,27,3,0,3,0,10.08,13.93321429,9.811831607,72.665,11.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,2,0,1,0,1,0,45,0,35,9,1,0,1,10,0.11,0.055,1.8199465,112.085,4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,0,0,0,0,0,37,0,30,5,2,0,2,66.67,2.311428571,2.255714286,5.171803143,90.95857143,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,4,0,2,0,3,2,0,1,0,158,23,100,26,26,4,4,11.11,7.123333333,13.195,7.7123325,97.425,13.33333333,8.477225575,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,2,1,0,0,1,0,39,0,31,7,2,0,1,0,-0.67,0.82125,3.285208625,114.115,3.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,9,1,2,0,1,1,0,96,2,68,22,2,0,4,26.09,4.666956522,4.404782609,0.807991217,102.5682609,10.93913043,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,15,0,10,2,1,0,3,66.67,-2.62,-4.23,-6.063727333,119.19,1.2,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,29,0,22,4,1,0,2,20,-1.45,-1.16,0.827436333,116.145,2.4,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,1,0,32,0,25,6,1,0,1,42.86,-4.431428571,-1.108571429,0.971909571,139.3014286,2.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,1,2,10,0,2,3,3,2,152,0,106,36,5,0,10,2.7,8.722424242,10.19909091,2.189405879,91.30363636,13.2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,29,0,24,3,1,0,2,0,3.67,8.83,12.081482,75.875,1.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,1,0,0,0,0,36,0,28,6,2,0,2,0,-1.06,0.91,3.491845714,115.13,2.8,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,1,0,0,1,0,1,54,0,45,9,2,0,0,0,4.83,4.765,7.6997975,78.245,8,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,2,0,0,29,0,24,4,1,0,1,20,0.52,3.678,6.5050248,100.24,2,3,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,2,2,1,1,1,0,0,47,0,33,10,3,0,4,9.09,-2.06,-2.4775,-2.096820417,131.205,4.8,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,3,2,1,6,5,6,0,172,0,133,35,2,0,4,8.33,11.1174359,14.13230769,3.492347359,84.81923077,16.62564103,8.477225575,1,0,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,2,0,1,0,0,32,0,21,5,2,0,6,0,-1.45,-1.945,-0.152538833,116.145,2.4,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,1,0,22,0,17,3,1,0,2,0,3.67,0.5875,1.79174275,75.875,1.6,3,1,0,1,1,0,0,1,0,0,0,0,0,1,-1,1,1,1
